#Frame	Avg_O1-H	Avg_Tilt	OH_count	Valid_HB_Count	Avg_H-O2	Avg_O1-H-O2_Angle
6267	0.9769786631268996	-8.689070854173028	20	14	1.9972758609740755	157.13143019249202
6268	0.9770340280572242	-8.832971382354087	20	15	2.01486352956983	154.662031545839
6269	0.9772923765685588	-8.98343254131852	20	15	2.01385965340843	154.69752571650943
6270	0.9779164669768358	-9.121912141602106	20	15	2.012752753231241	154.72854771061807
6271	0.9787580533241235	-9.255860320510092	20	15	2.0116921110499195	154.76304765047047
6272	0.9796755432973813	-9.396800317554929	20	15	2.0105345293026273	154.78929280500853
6273	0.9803272951184452	-9.53921786314772	20	15	2.0099194311689472	154.82681588570256
6274	0.9803860769263306	-9.686603632553311	20	15	2.0099531707410447	154.85379208178082
6275	0.9801115598000182	-9.831519013650892	20	15	2.0102597622411267	154.93055535327065
6276	0.9793328754976365	-9.993277453567478	20	15	2.011044507681955	155.00945707236625
6277	0.9784079949509404	-10.16532247750179	20	15	2.011840489094065	155.11427460777475
6278	0.9769643894338762	-10.316302985646821	20	15	2.012854498828494	155.20451053755505
6279	0.9752535410935576	-10.446586594729512	20	15	2.0141129989494715	155.29858942071115
6280	0.9739040200516487	-10.575459312094164	20	15	2.0148069653718164	155.3802946789769
6281	0.9730894031841159	-10.67768141928233	20	15	2.014909182136471	155.45775909555553
6282	0.9725590489640773	-10.75833550517802	20	15	2.014443240210056	155.5637372029099
6283	0.972520897084391	-10.814359320614859	20	15	2.0132775455759786	155.67844484441278
6284	0.9731888702715936	-10.867382003048313	20	15	2.011217874339245	155.81067336584337
6285	0.974214108040214	-10.909033960106472	20	15	2.008773220790089	155.93616593510512
6286	0.9758915758406455	-10.936283099168886	20	15	2.0054816691010062	156.10339906939734
6287	0.9779312511547177	-10.958787472091812	20	15	2.002115228720859	156.26768464122807
6288	0.9801289963181423	-10.967248046359362	20	15	1.9989851692255196	156.41274958843803
6289	0.9820558963404931	-10.96423679349635	20	15	1.9965027734597074	156.47131858905885
6290	0.9831592119114632	-10.947359082252515	20	15	1.9946607378102168	156.44233323745667
6291	0.9837070286054658	-10.910584507136678	20	15	1.9932957674503191	156.39608544917547
6292	0.9834451810791673	-10.845499514294028	20	15	1.992548179718029	156.33361689792866
6293	0.98248675893761	-10.77897831281756	20	15	1.9921458333262299	156.28672933485987
6294	0.9809395659165503	-10.721196219751238	20	15	1.99242520960712	156.21525513272624
6295	0.97896184342615	-10.672036762267851	20	15	1.9929994883073654	156.15411223169832
6296	0.9770443396318912	-10.61321686928726	20	15	1.99339382471918	156.09644078595633
6297	0.9755218395774709	-10.565193567836713	20	15	1.9935125478071825	156.05146348278993
6298	0.9742259745715216	-10.511062298826797	20	15	1.9936204397315103	156.02364058136203
6299	0.9736405185662529	-10.431170283825695	20	15	1.993419576305356	155.9763909836227
6300	0.9735042679775774	-10.34857732377137	20	15	1.9928951412125335	155.91842554572096
6301	0.9742901921164494	-10.274487959667026	20	15	1.9917902928582678	155.87412018405854
6302	0.9757474317626027	-10.211432377178557	20	15	1.9901432118567337	155.82787097935196
6303	0.9777220865179881	-10.14593096510949	20	15	1.9884762108519014	155.81420577327737
6304	0.9797606384112217	-10.087330706253422	20	15	1.986971448736996	155.79733705804298
6305	0.9817649017184411	-10.01128693725774	20	15	1.9852578529106757	155.77793534228903
6306	0.9831910829719819	-9.935317945450764	20	15	1.9843374970375065	155.71710210405544
6307	0.9838570659233324	-9.856093645331285	20	15	1.9842593254937704	155.671797986744
6308	0.9838464333382044	-9.775478123426108	20	15	1.9846320348447792	155.60209377822932
6309	0.9834194599626501	-9.69885493430807	20	16	2.0370034233453738	153.29796148811914
6310	0.9820084317211505	-9.615636571879612	20	16	2.0375646122055486	154.5493030341398
6311	0.9801890994646163	-9.544683398851461	20	16	2.0378988861575533	154.56200011069222
6312	0.977777805096826	-9.467948550218708	20	16	2.03861052683175	154.58364607361096
6313	0.9751144969016879	-9.39787815523827	20	16	2.038743339582214	154.65439155812308
6314	0.9726061907515104	-9.34194942664708	20	16	2.0388277838662647	154.72279199718366
6315	0.970817794248816	-9.314317750436677	20	16	2.0384338771131523	154.7885026096607
6316	0.970179521316734	-9.29581031382129	20	16	2.037057559787378	154.86188290733088
6317	0.9705197684512233	-9.274594201337216	20	17	2.062738983269085	152.8857781325857
6318	0.9716392978380689	-9.277311966161033	20	17	2.060571051619849	152.96452938325322
6319	0.9734456668227691	-9.296700894223937	20	17	2.0581510633122178	153.03321798973667
6320	0.9758560906882197	-9.325152318000631	20	17	2.0554455554974105	153.10816862334457
6321	0.9786313431229543	-9.382275314366805	20	17	2.0527850330531185	153.18400486471816
6322	0.9816016667739383	-9.427327965949022	20	17	2.0503255018864803	153.26296835774568
6323	0.9842288403733404	-9.456645733170294	20	17	2.048310877378104	153.3459760458581
6324	0.9857887990458561	-9.513252129889462	20	17	2.0472284459371424	153.45142915342694
6325	0.986027584029394	-9.564809081462494	20	17	2.047149512952739	153.56384208017798
6326	0.9853475489144923	-9.616715368914505	20	17	2.0478307466145953	154.48561403710073
6327	0.9838888841389263	-9.678596740744151	20	17	2.048608366143098	154.64682719885627
6328	0.9818846369056302	-9.739932363930441	20	17	2.0496767151722093	154.7980248472737
6329	0.979480501443455	-9.801663120636201	20	17	2.0509148969873707	154.94770775020476
6330	0.9769074390432891	-9.859370002568987	20	17	2.052240468563668	155.08003371441077
6331	0.9743911605578204	-9.89611031953189	20	17	2.0534453395156134	155.23870409730154
6332	0.9724127591112854	-9.952049990869183	20	17	2.0537154953979946	152.78368892131178
6333	0.9710852323993462	-9.996842911851111	20	17	2.0533411037807188	153.07487338105474
6334	0.9710264979494946	-10.03573794814643	20	17	2.052266173284772	153.33516501125814
6335	0.9715565056966808	-10.08150857393218	20	17	2.051205296848801	153.6151674941681
6336	0.9730654561525853	-10.145850526114403	20	17	2.0496459974597476	153.91226565949623
6337	0.975388572392039	-10.20108000308657	20	17	2.047733992173581	154.20301885847712
6338	0.9781419837050706	-10.25470032907761	20	17	2.045950693255554	154.42652817119483
6339	0.9811630121040238	-10.305934304645842	20	17	2.0441321495097746	154.56901365227156
6340	0.9842744333158002	-10.350680037116398	20	17	2.0425264054504004	154.58997352489828
6341	0.987236855978369	-10.373685383056477	20	17	2.0412582680594884	154.51528891694176
6342	0.9896207425517284	-10.382238690131123	20	17	2.04030567940209	154.39201442956497
6343	0.9906521291852692	-10.37058686866227	20	17	2.040414218754109	154.23769661075826
6344	0.9905530593869155	-10.354245301438578	20	16	2.0143299467532727	156.19837832806365
6345	0.9891692498088409	-10.33424863401589	20	16	2.0166117211402916	156.0034739626268
6346	0.9865931507451341	-10.28234857071003	20	16	2.020166488096081	155.7352586345358
6347	0.9834308552784853	-10.210803065887854	20	15	2.004047277845596	154.52780219003859
6348	0.9796864217045578	-10.118530140097063	20	15	2.0078997816112865	154.20301989304397
6349	0.9763461943881566	-10.022185502921584	20	15	2.011720595206186	153.84643127453666
6350	0.9731780133497374	-9.920289969753675	20	15	2.015293808837039	153.50625392095182
6351	0.9709893483517973	-9.812317176537984	20	15	2.0183254228441783	153.13110382684746
6352	0.9700706140048112	-9.69448828264898	20	15	2.0195032087466642	152.28478236422774
6353	0.9703124678174306	-9.582359145060668	20	15	2.019999563560996	151.9187297976472
6354	0.9715043452250809	-9.488085394151344	20	15	2.020084135389354	151.60878659568394
6355	0.9736650038416472	-9.38101038225596	20	15	2.019929036863283	151.30280565144224
6356	0.9768981934163531	-9.251756132212648	20	15	2.019349774927953	151.0242984763612
6357	0.9802759557308883	-9.111931877332697	20	15	2.0188196306849213	150.787469365024
6358	0.9834247520844798	-8.964831198869117	20	15	2.0184613075874065	150.58907213000958
6359	0.9862232405235482	-8.80835558796527	20	15	2.0182950585622317	150.43216920999743
6360	0.988286615979759	-8.654672724275326	20	15	2.0183233823939686	150.31296432262909
6361	0.9889526451353798	-8.488750659501239	20	15	2.019126159608668	150.23811309263908
6362	0.9887064297064032	-8.33106663377479	20	15	2.0199207758095175	150.20055951357364
6363	0.9872226525702308	-8.176459302612823	20	15	2.021503471963169	150.17796379528352
6364	0.9849894620164509	-8.025798693686719	20	15	2.0232431847869656	150.19098840992467
6365	0.9822006440418244	-7.846366730255285	20	15	2.025158217075283	150.19984510750348
6366	0.9791680500342685	-7.665756826554502	20	15	2.027276166874945	150.23131297052788
6367	0.9763920517183025	-7.502868319732492	20	15	2.029208147400659	150.26691063105474
6368	0.9743080022240266	-7.341794020843847	20	15	2.0311053556932537	150.29271077537305
6369	0.9729378351556797	-7.167173503534963	20	15	2.032758489160409	150.3144020899798
6370	0.9725772979076295	-6.991599058896152	20	14	2.0002584230716067	152.50232584129122
6371	0.9731420576053148	-6.8211424105037235	20	14	2.001514517150419	152.47007978314514
6372	0.9743904349991164	-6.645796375005132	20	14	2.0027341553745717	152.37906614594948
6373	0.9761948814305441	-6.481019148817923	20	14	2.0036991450807444	151.86678893551056
6374	0.9782342961100984	-6.334989228766384	20	14	2.0039410290708566	151.89659257903682
6375	0.9802204544272028	-6.206917853945542	20	14	2.004265231743118	151.9139289984144
6376	0.9818544943954063	-6.080003767362013	20	14	2.0050241189037252	151.9054231372057
6377	0.9830599467671097	-5.954969636576266	20	14	2.006202158120471	151.8729156641081
6378	0.9838850650297747	-5.843613331025318	20	14	2.007318878449865	151.8042461214093
6379	0.9842155744156873	-5.73373386127967	20	14	2.008526015057138	151.7194850718097
6380	0.983725159371779	-5.65692589864817	20	14	2.009803932787009	151.65675774618757
6381	0.9822832337423717	-5.581573165685083	20	14	2.011640370058426	151.55718989180855
6382	0.9804023164533204	-5.5308989548463305	20	14	2.0133165573851213	151.48896812738198
6383	0.9778664865896882	-5.48683281851619	20	14	2.0151199676098797	151.40479264289849
6384	0.9754934666208699	-5.448285743465849	20	14	2.0168373851751933	151.30653609410282
6385	0.9735476835758448	-5.421276130799268	20	14	2.0181036310840645	151.21019162644708
6386	0.9723917295382487	-5.41971464218056	20	14	2.018919002939637	151.1303585549613
6387	0.9720551061802201	-5.400807879898686	20	14	2.0196016188426813	151.04244404421297
6388	0.9726878943297216	-5.3990578814851355	20	14	2.020026366848881	150.97480064798336
6389	0.9738168285341168	-5.418851692949739	20	14	2.0205358103712365	150.9206691987949
6390	0.9758220742373813	-5.449437080081402	20	14	2.020474482668262	150.89610733252357
6391	0.9782584113741034	-5.502359294012706	20	14	2.0200382901288396	150.8909746408006
6392	0.9809709453100233	-5.563158294569893	20	14	2.019625852923169	150.93831189104841
6393	0.983462211960517	-5.653737829340885	20	14	2.019168995908742	151.02382670704475
6394	0.9855092243083187	-5.741688880097305	20	14	2.0188406883769967	151.14957722266718
6395	0.9868803282854557	-5.813193339421117	20	14	2.018525925577592	151.29369400161755
6396	0.9869487438674547	-5.888263464755571	20	14	2.0187046638210515	151.4621372806359
6397	0.9860226321592835	-5.966249414799205	20	14	2.0189445379591744	151.64569908667931
6398	0.9843773276188245	-6.059204813385141	20	13	1.9806146505528917	151.24781532927923
6399	0.9821354428687428	-6.177731104728413	20	13	1.9811546904702408	154.6269114837615
6400	0.9797959641478748	-6.296677147318808	20	13	1.9814330468152734	154.71023353993058
6401	0.9775578388538408	-6.395426051765216	20	14	2.014614351398859	152.26713002443168
6402	0.9752601223374668	-6.489860146929222	20	14	2.0155196992488187	152.2768023091181
6403	0.9734517951300401	-6.594028674698976	20	14	2.0164624859880442	152.22130786456327
6404	0.9727336976733557	-6.706946584774741	20	14	2.016994651513362	152.1325324553295
6405	0.9729426544938384	-6.825591371076378	20	15	2.051024549233028	152.5499513103975
6406	0.9739002845787947	-6.951996231038026	20	15	2.05153469771207	152.38013098901956
6407	0.9754033878001179	-7.085305443130766	20	15	2.052064043515355	152.20398307788366
6408	0.9775065102566565	-7.184589798173431	20	15	2.0529297347825777	152.00398721864997
6409	0.9797654294367701	-7.297244970236572	20	15	2.0533962270169743	152.73006570571272
6410	0.9816549680279802	-7.41134870715633	20	15	2.0534977559008016	152.6438361750661
6411	0.9831242525011608	-7.536257296273571	20	15	2.0535671827206907	152.5718192333587
6412	0.9837882167561339	-7.641443267381393	20	15	2.0538402039616064	152.5055479091714
6413	0.9838705546656168	-7.7337872231451215	20	15	2.054292401131123	152.43929080787126
6414	0.9832689100723417	-7.8312084886185005	20	14	2.0266870829744006	154.67653223944026
6415	0.9821306760895823	-7.92515056622085	20	14	2.027505678484442	154.60133170031435
6416	0.9807634005169111	-8.008301822756952	20	14	2.028230655715673	154.51105981817935
6417	0.9790055701331711	-8.071804706889743	20	14	2.029101624696902	154.37884427998893
6418	0.9775680421026864	-8.133850836150533	20	14	2.029779968453916	154.1615847237745
6419	0.9766156474193233	-8.203028303792001	20	14	2.0298506598540533	153.9479935905779
6420	0.976271952268976	-8.269668628334193	20	14	2.029825966386196	153.76035790568534
6421	0.9766818025179109	-8.33120847697145	20	14	2.0295623018143325	153.55771791674871
6422	0.9777452718226275	-8.40078130492295	20	14	2.029117988900741	153.34437588220288
6423	0.9791905090051625	-8.471029726821238	20	14	2.029038678909992	153.13564410406116
6424	0.9808291856522509	-8.5351241801767	20	15	2.057917714579038	150.42265994071676
6425	0.9821535194953572	-8.608462485535767	20	15	2.057497559157906	150.5363006981516
6426	0.9829232939931798	-8.675867024337233	20	15	2.0579531842850955	150.66518959983796
6427	0.9830286377609079	-8.734717117877468	20	15	2.0729811951231514	150.85758638643892
6428	0.9824803985946862	-8.777743817006648	20	15	2.073811807697583	151.09732990991986
6429	0.9812314478278994	-8.819280687992997	20	15	2.075194892386427	151.34135663174266
6430	0.9794923417533956	-8.883131169573039	20	15	2.076655284426076	151.59046429999037
6431	0.9775905327493751	-8.953569664487617	20	15	2.0777671845787253	151.8372499608725
6432	0.9753590856786063	-9.033713910861723	20	15	2.0784633189684842	152.11465091785092
6433	0.973355038780109	-9.095610967922543	20	15	2.0785047564387025	152.37765455625902
6434	0.9719487686674011	-9.133231795667843	20	15	2.077503821140028	152.62879574470696
6435	0.9714341817759872	-9.15747295314652	20	15	2.0754550560255645	152.85491962796002
6436	0.9714078655412759	-9.169539246861438	20	15	2.072490074398084	153.0624370627902
6437	0.9725532973285201	-9.180374692639365	20	15	2.068412885262815	153.2321398999276
6438	0.9747007854564046	-9.175023946977216	20	15	2.063877720045845	153.3528463237931
6439	0.9777900200906086	-9.15175741844246	20	15	2.0589072897428617	153.4484794173904
6440	0.981014103560401	-9.122190894743168	20	15	2.0544647222198296	153.50961736944961
6441	0.9844450072515072	-9.096254334301367	20	15	2.050678647597305	153.5110945931249
6442	0.9875260427986298	-9.055857861017143	20	15	2.048129867156479	153.5143064650629
6443	0.9897278459373939	-9.010595867649586	20	15	2.0469731695507103	153.5343396827675
6444	0.9903546911576454	-8.94094312840973	20	15	2.0476276178968247	153.57384845768016
6445	0.9895633895368233	-8.880686147128035	20	15	2.0499775211983136	153.58962304081854
6446	0.9874647736500858	-8.827914787739317	20	15	2.053707487473844	153.5951220547444
6447	0.9841637993254849	-8.756094767765543	20	15	2.058216264483956	153.57639459576504
6448	0.9801047395663213	-8.672817970788378	20	15	2.0632232231792687	153.52185788471482
6449	0.9757977074308734	-8.594139234285908	20	15	2.068196686767096	153.4270325169854
6450	0.9715147742300136	-8.539512330697951	20	15	2.0728236963704285	153.3005180961526
6451	0.9680686992589338	-8.485519986059032	20	15	2.076079597897688	153.14319097393525
6452	0.9663375981253403	-8.427186047861406	20	14	2.0382862797574566	155.33025178206185
6453	0.9659975690284577	-8.38249068575335	20	14	2.0381196169819424	155.10259963132845
6454	0.9673138441761736	-8.361065312500266	20	14	2.036159911051001	154.84208765314642
6455	0.9697599663788697	-8.333761199587206	20	14	2.03309053233886	154.55206868443756
6456	0.9732088860126826	-8.305808297094199	20	14	2.0291470392920306	154.23161329726176
6457	0.9770135830174105	-8.26670381726598	20	14	2.02504681629057	153.89985834830492
6458	0.9810126889871688	-8.226484815320507	20	14	2.0209977315069447	153.55600630117843
6459	0.9845062319123233	-8.181374539816172	20	13	1.968215393494815	154.15554532269016
6460	0.9874886040437072	-8.142331080638838	20	13	1.9650105492333774	153.93043994205743
6461	0.9892660640956941	-8.115889789191195	20	14	1.9820648986973342	151.33785807580426
6462	0.9895148262560308	-8.110049405985794	20	14	1.9809912706520838	151.21131415518403
6463	0.9887794805192565	-8.088479285850953	20	14	1.981195890550909	151.2349541803603
6464	0.9868930904588546	-8.081248610986187	20	14	1.9826793253737784	151.2749202988135
6465	0.9836129248006878	-8.090311261905851	20	14	1.9854825990428966	151.35167543212734
6466	0.9800755461815387	-8.100764685579957	20	14	1.9883180282212176	151.47957441214433
6467	0.9762820400138482	-8.10999421769129	20	14	1.9914576367430166	151.62953927560503
6468	0.9726905874965766	-8.121340198475092	20	14	1.9945243387283011	151.77963127208076
6469	0.9699574606045805	-8.109491384499805	20	14	1.9964147820500546	151.95089447325728
6470	0.9681202314136131	-8.085084171670003	20	14	1.9971972524805603	152.1111205447705
6471	0.9673143293810014	-8.043035284278453	20	14	1.9969034689965928	152.2686855140924
6472	0.9676573628232694	-7.989574059634533	20	14	1.9953235253950985	152.43375329635177
6473	0.9690575552456078	-7.933422021260675	20	14	1.992600325632687	152.56260270842174
6474	0.9712064330262248	-7.884370749908905	20	14	1.9885336641847096	152.73977425198558
6475	0.9738960533705491	-7.805115374754908	20	14	1.9838597545405696	152.89783697856916
6476	0.9769014015641492	-7.731857573527604	20	14	1.9786919452286909	153.07518955608654
6477	0.9799278806745478	-7.665531776451687	20	14	1.9736095653718604	153.27644547325463
6478	0.9825804061002245	-7.615440089136333	20	14	1.969561845858996	153.45177482743475
6479	0.9845027604429655	-7.570558796312637	20	15	2.0159505852143993	151.37943355382885
6480	0.9854063416647861	-7.521497361950256	20	15	2.015483733867621	151.51110914731763
6481	0.9854069819414926	-7.489094894493327	20	15	2.0162540486324163	151.64932328240775
6482	0.9845396872943576	-7.463370915928911	20	15	2.0181110796298807	151.831734923006
6483	0.9828485129757987	-7.441203613838522	20	15	2.0208486517815514	152.03308923664918
6484	0.9811635555957622	-7.435703125096582	20	15	2.0239779306256716	152.236359921259
6485	0.9789433827646213	-7.452177341876521	20	15	2.027273103683024	153.70268549171578
6486	0.9768815693428763	-7.462204313889562	20	15	2.030105848135728	154.05039977061386
6487	0.9751946729265611	-7.474522999660503	20	15	2.0324262281042804	154.40714813261008
6488	0.9741877096371704	-7.482055302808535	20	15	2.0339543530657953	154.7387599440987
6489	0.9736609969972122	-7.487928826170131	20	15	2.034813696207385	155.04893171204952
6490	0.9734668470962422	-7.5177715533919525	20	15	2.0348405206299858	155.3306415564362
6491	0.9740215069952228	-7.5503748023296255	20	15	2.0338379062145355	155.58152111719681
6492	0.9748662627817343	-7.583552517346755	20	15	2.0322425171684513	155.7841779479737
6493	0.9762565387374751	-7.6214210367310375	20	15	2.0298047248608846	155.95814003720483
6494	0.9779192598310811	-7.670047971632513	20	15	2.027097778858302	156.1371703636277
6495	0.979614170874098	-7.738760054306053	20	15	2.0243335590863145	156.27782921353167
6496	0.9810991411667549	-7.804731551066929	20	15	2.022011662987554	156.43762122925597
6497	0.98184578158355	-7.896130244098407	20	15	2.0207202683203884	156.56957609810746
6498	0.9820768685599182	-8.00580629890128	20	15	2.020242744876091	156.71426134430217
6499	0.981722170791126	-8.109465392346781	20	16	2.063273791184703	155.85374377593985
6500	0.981103708913329	-8.225253781372228	20	16	2.063461446156597	156.081229142059
6501	0.9805201761534146	-8.359605439475065	20	16	2.0643294453117598	156.31781088164672
6502	0.9799023715805539	-8.477571592431655	20	16	2.0656440145444765	156.52837600820882
6503	0.9792422302961519	-8.59136948533706	20	16	2.0670463863931006	156.7393063605963
6504	0.9785732072777871	-8.721021392591872	20	16	2.0685457252453365	156.9300806399954
6505	0.9781116283684852	-8.846390797680574	20	16	2.0702567803415306	157.00782805604672
6506	0.978112610391354	-8.960477570401435	20	16	2.071866955878488	156.93787257925194
6507	0.9788481664117734	-9.05719864773186	20	16	2.0728621262473963	156.80694148433878
6508	0.9797816029665514	-9.133948882120862	20	16	2.073423637548414	154.33691273978482
6509	0.9806019877276141	-9.215419483713386	20	16	2.0737134524103444	154.21041230103765
6510	0.9810153964148892	-9.301425993126323	20	17	2.0977550714041437	152.10085680776015
6511	0.9814774895951638	-9.382441765314272	20	17	2.0980190544186392	152.03745274101897
6512	0.9813406917386681	-9.45346665122486	20	17	2.0982419322891688	151.98341484325812
6513	0.9811170852486246	-9.506820091249306	20	17	2.0984095369502924	151.9425925791312
6514	0.9808567255170544	-9.547090090304565	20	17	2.0984594207324134	151.87785927530516
6515	0.9804787191142917	-9.579604183670966	20	17	2.0984382921727196	151.83266571847395
6516	0.9798508036512468	-9.597654308083218	20	17	2.098564730910712	151.80577039964442
6517	0.9790053183202474	-9.592897106477839	20	17	2.099042056064461	151.78524272634078
6518	0.9784194285412008	-9.569094160852098	20	17	2.0996578695892003	151.7797790920785
6519	0.9775865912897712	-9.539372685974186	20	17	2.1009248451571714	151.78808923725973
6520	0.9771215346230552	-9.496013223223693	20	17	2.1024549516053637	151.7915334571247
6521	0.9766885062223991	-9.460067306783925	20	17	2.104203855835974	151.81742925075636
6522	0.9764282971575626	-9.432308644323903	20	17	2.105790878873917	151.8961800537726
6523	0.9767984358839101	-9.415739703589228	20	17	2.106862033598418	152.01252597881535
6524	0.9773645704458982	-9.400789504144015	20	17	2.1076271800388504	152.15311423173614
6525	0.9780044851024293	-9.385201586548828	20	17	2.1081632501149317	152.32092144858385
6526	0.9787298959562974	-9.359607831416765	20	17	2.1081588517430476	152.5136385648892
6527	0.9790004696969381	-9.344441420858178	20	17	2.1079352309140447	152.7251779145186
6528	0.9791236673985326	-9.33634511701886	20	17	2.1072789666762564	152.94077054949915
6529	0.9791648478108714	-9.319091145709653	20	17	2.106397585828627	153.1532960390695
6530	0.9787231716886081	-9.322836885683731	20	17	2.105724775516161	153.36458023836627
6531	0.9781125387136769	-9.336686072169872	20	17	2.1047750474869007	153.5376034299147
6532	0.9776520232095809	-9.34848131402106	20	17	2.1035906165088836	153.60592998653144
6533	0.9771341495737073	-9.3376730156167	20	17	2.1024534412899105	153.6869170807424
6534	0.9767983119568824	-9.323742090589459	20	17	2.101456906336604	153.7657051643111
6535	0.9765343300023263	-9.312995372275873	20	17	2.100581749337045	153.84321754065593
6536	0.9766723754068225	-9.313962883756886	20	17	2.099778733711334	153.89203089952542
6537	0.9766255003949962	-9.328040124512285	20	17	2.099896814497175	153.92067391564458
6538	0.9767976323756129	-9.351656752127061	20	17	2.100360462749766	153.94410183469554
6539	0.9772658186705314	-9.380109303741198	20	17	2.1010645716422127	153.95812633665304
6540	0.9779488567829888	-9.406840772112552	20	16	2.065254859649629	156.09890143862913
6541	0.9791215564473512	-9.429158952745293	20	16	2.0651465015820856	156.1372999320165
6542	0.9802474489924172	-9.444114393217056	20	16	2.0649447562729524	156.1848564991106
6543	0.9810247422086344	-9.464947112549725	20	15	2.0381804506384165	157.32473222713006
6544	0.9810239377149863	-9.532674844958647	20	15	2.0378561819390186	157.36362494400666
6545	0.9801747857659453	-9.600765700150326	20	15	2.037997545649881	157.39473557230022
6546	0.9791045609573998	-9.646912767593841	20	15	2.0378042270390706	157.4343384827949
6547	0.9779778421026133	-9.700502817344258	20	15	2.037492738931775	157.469661614351
6548	0.9769982531714778	-9.747619877451017	20	15	2.036866827199411	157.5019514594323
6549	0.9764413502499372	-9.80661227145561	20	15	2.0359068460958043	157.50221693086488
6550	0.9758893195630216	-9.86440089006396	20	15	2.0350952531407764	157.4997196913972
6551	0.9760005146327814	-9.93752179911068	20	15	2.0339365981861035	157.49013688984374
6552	0.9763372288487983	-10.003077176219374	20	15	2.032941842380501	157.50938959177273
6553	0.9769613967629937	-10.057590702344298	20	15	2.0323030685268595	157.54807511299194
6554	0.9781914581990906	-10.108363706785124	20	15	2.031550102428826	157.57363796256283
6555	0.9795896539731924	-10.14812970936795	20	15	2.0309638046176413	157.6073002710374
6556	0.9810348569744727	-10.177028857584052	20	15	2.030948487373846	157.62135621449687
6557	0.982497814387654	-10.179370792879151	20	14	2.018589419557245	160.34712099465904
6558	0.9836074148173894	-10.190612436258785	20	14	2.0183729253214047	160.41860909136184
6559	0.9841604917271981	-10.185155462297438	20	14	2.018425269460165	160.51754648451862
6560	0.9841097255277169	-10.17551799437806	20	14	2.0187920702497406	160.64308836067787
6561	0.9834092122512509	-10.174753701491534	20	14	2.0192940899147866	160.77872477052097
6562	0.9821011454740486	-10.160204297928683	20	14	2.020199258528413	160.86420819880345
6563	0.9803667619172451	-10.130823556755882	20	14	2.0208127653727788	160.96527051274694
6564	0.97838692325252	-10.12320719912395	20	13	1.964269028298543	163.5218203280783
6565	0.9764830471230015	-10.1199740731821	20	13	1.9639528459378481	163.51891137520795
6566	0.9748225746030077	-10.092198113387617	20	13	1.96296842849792	163.46378085990398
6567	0.9736958275126906	-10.049580711492254	20	13	1.9614064288963298	163.2907988665067
6568	0.9729783159352416	-10.013605853872217	20	13	1.9596406698388893	163.07493878063173
6569	0.9727112646745804	-9.981812255969416	20	13	1.9579596112047757	162.84945740642038
6570	0.9734131897952498	-9.946534621700017	20	13	1.9564614260874156	162.60248030488503
6571	0.9747926706205027	-9.910188723601795	20	13	1.9550556213556465	162.3617383661604
6572	0.9767660238259662	-9.86891263393713	20	13	1.953817924953884	162.084410175909
6573	0.9789083293511414	-9.827479192482473	20	13	1.9529640485822741	161.8142852390509
6574	0.9811011684281603	-9.782247583982581	20	14	2.004789545194423	158.57790399007754
6575	0.9830433626573776	-9.722264764539933	20	14	2.0036903115872247	158.31751350766837
6576	0.9843574749831273	-9.652437884969329	20	14	2.0030251518884343	158.03230270015712
6577	0.9850563665106057	-9.57935150005937	20	14	2.0025881070212868	157.7444902906766
6578	0.9852808505706774	-9.500123184787357	20	14	2.0022619750509936	157.44053706186403
6579	0.9848261096179906	-9.426932946333363	20	14	2.001920636694117	157.16673804731585
6580	0.9836269386085471	-9.359343945295045	20	14	2.0016106691059394	156.93343589804118
6581	0.9821162596090218	-9.300242360025821	20	14	2.001014400901371	156.74137584150557
6582	0.9799597950167549	-9.251326990122099	20	14	2.0004990741519335	156.6179545867814
6583	0.9779421791361393	-9.196984501938495	20	14	1.9996520245555085	156.524553553681
6584	0.9760741060083753	-9.151773529041323	20	14	1.9988063712874173	156.4660218744058
6585	0.9744513295099259	-9.103187392277412	20	14	1.998083017251862	156.40482731886536
6586	0.9736727933568516	-9.0752571412493	20	14	1.9971678883771051	156.37012704905942
6587	0.9735975136744234	-9.064170279217343	20	14	1.9960760696137163	156.36071307886294
6588	0.9744199233737701	-9.045668333049747	20	14	1.9944865277796062	156.37943799512388
6589	0.9757946677483776	-9.037414911265424	20	14	1.9928014350289855	156.39856280711498
6590	0.9778391077111135	-9.026468065188974	20	14	1.99077963694103	156.3900971948186
6591	0.9799242855570981	-9.046533649166623	20	14	1.9887068452914816	156.39163371641285
6592	0.9817721734788407	-9.078795467600044	20	14	1.987140533642927	156.39201853489598
6593	0.9829155221468098	-9.136061664006558	20	14	1.986102736428293	156.45038701800777
6594	0.9835834155126459	-9.199703181407994	20	14	1.9850455463723033	156.5257986556184
6595	0.9838349292881551	-9.274006999643607	20	14	1.9839049002655664	156.6271547500392
6596	0.983485012605296	-9.351660713279674	20	14	1.9827900086773573	156.73613482860628
6597	0.982558219450231	-9.418645136449415	20	14	1.9816179119078607	156.87124580182788
6598	0.9812368166707477	-9.495147751482524	20	14	1.9801063468596836	156.98446207047132
6599	0.9798134339412317	-9.573622592956776	20	14	1.9779689954298962	157.09218012883295
6600	0.9785487637798231	-9.64377350093375	20	13	1.9651374811060724	160.05238295130178
6601	0.9769326587966702	-9.699799539976857	20	13	1.9618118516746965	160.18687550778273
